date,topic,wp,party,page_content,keyword_counts,keyword_total
20221117,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221118,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221119,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221120,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221121,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221122,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221123,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221124,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221125,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221126,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221127,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221128,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221129,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221130,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221201,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221202,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221203,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221204,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221205,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221206,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221207,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221208,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221209,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221210,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221211,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221212,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221213,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221214,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221215,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221216,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221217,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221218,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221219,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221220,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221221,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221222,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221223,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221224,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221225,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221226,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221227,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221228,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221229,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221230,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20221231,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230101,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230102,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230103,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230104,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230105,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230106,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230107,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230108,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230109,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230110,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230111,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230112,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230113,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230114,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230115,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230116,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230117,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230118,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230119,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230120,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230121,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230122,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230123,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230124,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230125,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230126,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230127,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230128,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230129,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230130,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230131,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230201,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230202,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230203,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230204,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230205,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230206,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230207,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230208,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230209,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230210,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230211,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230212,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230213,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230214,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230215,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230216,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230217,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230218,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230219,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230220,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230221,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230222,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230223,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230224,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230225,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230226,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230227,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230228,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230301,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230302,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230303,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230304,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230305,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230306,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230307,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230308,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230309,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230310,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230311,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230312,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230313,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230314,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230315,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230316,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230317,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230318,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230319,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230320,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230321,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230322,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230323,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230324,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230325,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230326,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230327,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230328,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230329,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230330,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230331,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230401,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230402,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230403,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230404,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230405,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230406,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230407,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230408,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230409,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230410,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230411,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230412,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230413,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230414,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230415,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230416,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230417,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230418,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230419,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230420,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230421,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230422,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230423,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230424,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230425,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230426,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230427,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230428,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230429,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230430,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230501,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230502,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230503,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230504,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230505,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230506,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230507,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230508,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230509,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230510,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230511,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230512,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230513,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230514,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230515,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230516,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230517,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230518,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230519,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230520,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230521,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230522,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230523,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230524,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230525,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230526,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230527,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230528,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230529,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230530,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230531,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230601,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230602,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230603,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230604,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230605,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230606,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230607,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230608,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230609,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230610,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230611,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230612,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230613,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230614,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230615,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230616,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230617,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230618,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230619,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230620,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230621,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230622,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230623,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230624,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230625,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230626,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230627,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230628,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230629,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230630,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230701,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230702,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230703,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230704,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230705,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230706,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230707,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230708,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230709,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230710,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230711,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230712,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230713,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230714,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230715,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230716,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230717,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230718,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230719,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230720,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230721,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230722,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230723,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230724,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230725,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230726,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230727,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230728,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230729,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230730,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230731,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230801,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230802,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230803,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230804,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230805,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230806,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230807,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230808,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230809,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230810,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230811,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230812,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230813,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230814,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230815,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230816,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230817,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230818,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230819,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230820,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230821,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230822,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230823,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230824,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230825,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230826,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230827,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230828,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230829,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230830,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230831,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230901,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230902,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230903,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230904,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230905,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230906,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230907,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230908,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230909,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230910,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230911,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230912,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230913,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230914,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230915,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230916,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230917,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230918,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230919,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230920,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230921,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230922,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230923,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230924,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230925,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230926,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230927,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230928,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230929,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20230930,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231001,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231002,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231003,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231004,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231005,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231006,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231007,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231008,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231009,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231010,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231011,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231012,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231013,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231014,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231015,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231016,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231017,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231018,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231019,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231020,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231021,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231022,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231023,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231024,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231025,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231026,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231027,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231028,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231029,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231030,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231031,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231101,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231102,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231103,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231104,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231105,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231106,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231107,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231108,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231109,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231110,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231111,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231112,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231113,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231114,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231115,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231116,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231117,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231118,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231119,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231120,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231121,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231122,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231123,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231124,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231125,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231126,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231127,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231128,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231129,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231130,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231201,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231202,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231203,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231204,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231205,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231206,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231207,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231208,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
20231209,migration,20,BÜNDNIS 90/DIE GRÜNEN,,[],0
